baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000040711.8	2026.022394627	0.310420968682821	0.0950099484782035	3.26724699523478	0.00108598886946642	0.00427869764330592
ENSMUSG00000049932.3	224.692615297901	0.674215940938844	0.206352181110272	3.26730707333087	0.00108575841353994	0.00427869764330592
ENSMUSG00000070942.8	116.921623389671	-0.821227478439537	0.25135887346271	-3.26715133277906	0.0010863559182082	0.00427917344794093
ENSMUSG00000020865.16	52.3488832135126	-1.06537264896996	0.326186507865947	-3.26614566598751	0.00109022152598186	0.00429245388940286
ENSMUSG00000044667.12	9.16479360287928	-2.50704481406319	0.767571127275098	-3.2662052088427	0.00108999229979255	0.00429245388940286
ENSMUSG00000018395.19	359.779971224376	-0.518774227206988	0.158893566108431	-3.26491650928755	0.00109496346542372	0.00431014730669171
ENSMUSG00000018322.10	427.545483642111	0.453083048663455	0.138835028453469	3.2634635056477	0.00110059357814153	0.00433132806799754
ENSMUSG00000026811.18	410.061047136916	-0.458553039460532	0.140562535962714	-3.26227067774424	0.00110523555603995	0.00434861136462729
ENSMUSG00000044150.12	201.502418480688	0.690239217924006	0.211593875090711	3.26209450830322	0.00110592266478447	0.00435032970356129
ENSMUSG00000020850.14	3739.75524088723	0.311996627761368	0.0956658665487532	3.26131606827988	0.00110896352409642	0.00436130403602881
ENSMUSG00000019849.11	1469.81574719459	0.342663506597612	0.105071161823875	3.26125171407164	0.00110921525985153	0.00436130688841827
ENSMUSG00000036299.5	420.195651849902	-0.44978490214876	0.137923210720219	-3.26112551904813	0.00110970905307439	0.0043622612663275
ENSMUSG00000037447.16	113.761152205852	-0.767212844257824	0.235336648997741	-3.26006530442773	0.00111386564095879	0.00437761038490362
ENSMUSG00000022843.17	227.421598687435	0.612648094036305	0.188000585249871	3.25875631302975	0.00111901742009753	0.0043968628842593
ENSMUSG00000024065.8	152.773427524112	-0.653944430421152	0.200717353793429	-3.25803632850883	0.00112186043557448	0.00440703709430402
ENSMUSG00000029925.13	11.7810755377	2.7102642325501	0.831993449893485	3.25755477149138	0.00112376569362305	0.0044135237176086
ENSMUSG00000064339.1	4471.81454332679	-0.816670304261782	0.250750613821512	-3.25690251288118	0.0011263510948997	0.00442267802799601
ENSMUSG00000034777.2	15.5884595720055	-1.92326793598295	0.590694337204323	-3.25594442818856	0.00113015869191183	0.00443662613465161
ENSMUSG00000033020.7	304.740177616535	0.542512991248704	0.166663424736564	3.25514126513496	0.00113335976803254	0.0044481874790073
ENSMUSG00000029826.14	763.666034987586	0.409412059680717	0.125781677326925	3.25494196278361	0.00113415540181931	0.00445030490212524
ENSMUSG00000023156.4	260.823246952993	0.545669632465455	0.167678630576672	3.25425864100164	0.00113688720842412	0.00446001698947144
ENSMUSG00000019478.16	206.709064042968	0.599551015542425	0.184263229790435	3.25377459314212	0.00113882603019508	0.00446661450894796
ENSMUSG00000028195.4	7419.41775068117	-0.332986232979627	0.102346981354558	-3.25350321594804	0.00113991435031103	0.00446987403219458
ENSMUSG00000107728.1	15.1058108294005	2.13369721311568	0.655857742147643	3.25329271272879	0.00114075920591783	0.00447217761796534
ENSMUSG00000028869.13	663.89952798128	0.434159560122939	0.133455018611316	3.25322767656583	0.00114102034586231	0.00447219230980323
ENSMUSG00000001280.13	1351.01964810464	0.374723897595094	0.115195479454928	3.2529392591461	0.0011421790954256	0.00447572435340998
ENSMUSG00000032232.14	1354.90392904884	-0.355623048834586	0.109330667943551	-3.25272913377058	0.00114302398265996	0.00447802518573097
ENSMUSG00000040296.15	346.371735202302	-0.486041135099743	0.149472997569496	-3.25169858772495	0.00114717604705548	0.00449310389134484
ENSMUSG00000068758.8	141.840130217738	-0.719996832601138	0.221425372974716	-3.25164556766199	0.00114739004120271	0.00449310389134484
ENSMUSG00000086429.9	81.6906599379993	-0.929089653977685	0.285780297218921	-3.25106266253883	0.00114974513704988	0.00450131179726039
ENSMUSG00000033732.10	2047.39387146078	0.307201962789981	0.094508253059016	3.25053053936092	0.00115189896023766	0.00450828928255575
ENSMUSG00000059482.15	246.963430333846	-0.54325990883333	0.167131482199278	-3.25049417192134	0.00115204629724015	0.00450828928255575
ENSMUSG00000034192.5	121.179935138862	0.747633865344692	0.230031315562679	3.25013950172787	0.00115348410167611	0.0045128994070305
ENSMUSG00000075028.12	57.117358910744	-1.01133523079259	0.31117709186632	-3.25003111484522	0.00115392382413313	0.00451360343185797
ENSMUSG00000063870.12	4174.20096980584	0.286438493987682	0.0881408717693543	3.24978058689083	0.00115494080180431	0.00451656458054242
ENSMUSG00000031931.4	216.065382823848	0.6649368929646	0.204734084522165	3.24780748899978	0.00116297927341444	0.00454697679468406
ENSMUSG00000060284.7	17.8206292172212	-1.73485757259777	0.53432723492577	-3.24680731057773	0.00116707375476909	0.00456195871521102
ENSMUSG00000036390.8	217.206640725316	-0.595183899353486	0.183322442071426	-3.24665050622438	0.00116771687938221	0.00456344596924559
ENSMUSG00000052563.13	14.71484574692	2.15878198322747	0.665120254996035	3.24570176146619	0.00117161509557804	0.00457765061517168
ENSMUSG00000027012.15	1921.91150382195	-0.314853121272464	0.0970478063718496	-3.2443095113976	0.00117735736842629	0.00459905222041519
ENSMUSG00000029202.12	1204.83136018878	0.384914724640725	0.118684981808373	3.24316285663002	0.00118210621156099	0.00461552706199376
ENSMUSG00000034042.16	339.821684094194	0.49462683539397	0.152511572011672	3.2432085570275	0.00118191660633394	0.00461552706199376
ENSMUSG00000019487.11	597.094867732425	0.446853495348361	0.137805320831648	3.24264326407444	0.00118426391316393	0.00462291293894029
ENSMUSG00000039990.16	217.492088208811	0.574761016365461	0.177277386782946	3.24215641258963	0.00118628895326378	0.00462977775448295
ENSMUSG00000061533.16	93.7947385243214	0.855377572486271	0.26383516060307	3.24209089694893	0.00118656170716696	0.00462980230451964
ENSMUSG00000052155.5	426.805168708687	-0.455950473713963	0.140639733263939	-3.24197481844109	0.00118704510605131	0.0046306485670502
ENSMUSG00000018340.13	3608.21098221513	0.308112791900664	0.0951089103548508	3.23957861309836	0.00119706463133759	0.00466868641290474
ENSMUSG00000032688.9	102.74624679534	0.784783936907087	0.242290008118798	3.23902724260217	0.00119938116979783	0.0046766714149994
ENSMUSG00000027555.8	212.70248828306	-0.588596170519342	0.181729796783937	-3.23885340178496	0.0012001124061757	0.0046784727523677
ENSMUSG00000001313.12	118.337474836163	0.802226253974843	0.24773968187796	3.23818230448051	0.00120293914594733	0.00468738902463219
ENSMUSG00000047617.11	86.3841463333477	-0.863753809776263	0.26673546611264	-3.23824132712636	0.00120269028924358	0.00468738902463219
ENSMUSG00000026019.15	385.391224300446	0.496925311985089	0.153462126457635	3.23809739546566	0.00120329723057726	0.00468773304513003
ENSMUSG00000024085.13	1645.26180117555	-0.336423411915239	0.103909187497508	-3.23766762129005	0.00120511121733033	0.00469269551795483
ENSMUSG00000056592.14	47.2599974846605	1.17762450131042	0.36372313684757	3.23769477937815	0.00120499651400036	0.00469269551795483
ENSMUSG00000057388.9	180.946762093661	0.617170320924691	0.190662444834899	3.23697895230033	0.00120802321269153	0.0047029808022665
ENSMUSG00000003581.14	183.237595890934	-0.643630792702592	0.198868888295135	-3.23645794080872	0.00121023059580365	0.00471051895208073
ENSMUSG00000048834.16	13.9057703183586	-1.9835346728558	0.612897005280871	-3.23632625998361	0.00121078908094992	0.00471163724109849
ENSMUSG00000014905.4	377.292416550923	-0.48710594590726	0.150627137980165	-3.23385249457109	0.00122132516718045	0.00475157294665479
ENSMUSG00000027404.15	1218.44340626418	0.379338360878959	0.117337267025506	3.23288900871112	0.00122545164252998	0.00476655972441423
ENSMUSG00000030029.14	558.894809398631	0.449802673007427	0.139175536257181	3.23190903447457	0.00122966194120816	0.00478186576286746
ENSMUSG00000072623.6	305.796380654201	-0.498940259998711	0.154445934052946	-3.23051728786636	0.00123566431457895	0.00480413234858116
ENSMUSG00000060487.7	504.852751047433	-0.473911602212397	0.146746156725036	-3.22946517161866	0.0012402198647123	0.00482076513408866
ENSMUSG00000021645.16	245.986094009729	0.55453394806746	0.171779722723772	3.22816883899137	0.00124585417184029	0.00484050005271132
ENSMUSG00000040721.9	140.538131013027	0.681303355837815	0.21104575195839	3.22822586816219	0.00124560580725801	0.00484050005271132
ENSMUSG00000027642.15	3697.89440780623	-0.31283656540719	0.0969299759293211	-3.22744911889076	0.00124899251760839	0.00485001741119049
ENSMUSG00000047037.5	120.383345848136	-0.778577124928988	0.241233255506935	-3.22748670490253	0.00124882844298919	0.00485001741119049
ENSMUSG00000084843.1	5.93005942213028	3.68348402396121	1.14131090847864	3.22741506858221	0.00124914117496849	0.00485001741119049
ENSMUSG00000003660.10	1963.49976083244	0.318539134463136	0.0987442775105943	3.22589969255646	0.00125577359341571	0.00487467966613
ENSMUSG00000026174.9	504.632704306652	0.419170572791906	0.129958247306412	3.22542494593357	0.00125785811896069	0.00488059062459625
ENSMUSG00000074212.7	372.609782366456	-0.47822313129696	0.148265568002555	-3.2254496963767	0.00125774936540522	0.00488059062459625
ENSMUSG00000034607.6	4.47899559292996	4.74754168497465	1.4720107597669	3.22520854788212	0.00125880934281985	0.00488319096483477
ENSMUSG00000032418.15	1118.91896865016	0.416513721311544	0.129183507239836	3.22420199149931	0.00126324261196596	0.00489929472832781
ENSMUSG00000025505.16	117.664923961856	-0.748040721389475	0.232018812287039	-3.22405202412658	0.00126390435956253	0.00490007638455712
ENSMUSG00000028330.8	843.616199699809	0.370087332384799	0.11479034147174	3.22402849960953	0.0012640081931272	0.00490007638455712
ENSMUSG00000037190.12	104.879862403687	-0.777246977632081	0.24112802529527	-3.223378853123	0.00126687874546681	0.00491010890084447
ENSMUSG00000048109.10	207.866418075218	0.578380531007399	0.179445231632382	3.22315909843897	0.00126785112320814	0.0049127817274178
ENSMUSG00000030876.7	576.537636837321	-0.438130847046327	0.135939246042052	-3.22299012097501	0.00126859928879349	0.00491458475870388
ENSMUSG00000037366.14	354.56622623528	-0.486071350516433	0.150824005810585	-3.22277178559276	0.00126956659534365	0.00491723575436823
ENSMUSG00000022451.12	1152.6170711894	-0.361032060378075	0.112073860170877	-3.22137615165228	0.00127576587504297	0.00494014532624729
ENSMUSG00000032349.13	867.628477411841	0.4123192118064	0.128016906258628	3.22081843606973	0.00127825100263809	0.00494866559064991
ENSMUSG00000041164.15	526.493576354194	0.599629196457631	0.186201951028515	3.22031639918641	0.0012804918522607	0.00495623656338375
ENSMUSG00000021497.10	543.347741779045	-0.421345259553576	0.130843859424909	-3.22021424165789	0.00128094827780369	0.00495689895920693
ENSMUSG00000021243.14	241.374516009122	0.589148967680282	0.182965492261395	3.22000045144355	0.00128190394861101	0.00495949256448816
ENSMUSG00000072982.1	4.42852528029553	4.7360697987005	1.47093519764505	3.21976780913454	0.0012829446385351	0.00496241386788677
ENSMUSG00000033111.16	139.79599293646	-0.652702555574486	0.202757913132775	-3.21912247709448	0.00128583551655827	0.00497248878259512
ENSMUSG00000001891.16	1269.5514061415	-0.436660747186591	0.135675426016189	-3.21842178799931	0.00128898118399978	0.00498354429728442
ENSMUSG00000044098.14	137.822969865234	0.700294986972981	0.217640222280728	3.21767263254165	0.00129235229194674	0.00499546631202993
ENSMUSG00000038736.10	423.647683593555	0.537138562966445	0.166939613037754	3.21756204649265	0.00129285060435255	0.00499628097211424
ENSMUSG00000004347.17	37.240047268157	-1.1979943177672	0.372605606903666	-3.21518059731433	0.00130362479043191	0.00503679802840883
ENSMUSG00000025790.14	508.410941257095	-0.427842594201193	0.133099697407449	-3.21445204260284	0.00130693744413995	0.0050484744535197
ENSMUSG00000072812.4	2594.72730953947	-0.304794263976511	0.09484144296737	-3.21372444830237	0.00131025348262037	0.00506015875984196
ENSMUSG00000050002.14	126.950270174431	-0.670974100767153	0.208845010300278	-3.212784925062	0.00131454688152658	0.00507561157033875
ENSMUSG00000040428.19	53.5769634176561	-1.07490068769937	0.334642023860427	-3.21209116326551	0.00131772553734661	0.00508675432379411
ENSMUSG00000001855.15	595.627479041266	0.494392502110136	0.153924260050791	3.21192060268472	0.0013185080918616	0.00508751456719861
ENSMUSG00000033107.6	19.6950795622299	1.81106622485168	0.563856149899128	3.21192954120599	0.00131846707009729	0.00508751456719861
ENSMUSG00000060988.12	60.7648566210934	-0.985816203614866	0.306967549811027	-3.21146715417231	0.00132059065970433	0.005094418897061
ENSMUSG00000008167.14	343.982422696546	-0.50849872107977	0.158345219159991	-3.21132980065528	0.00132122208640411	0.00509572336321232
ENSMUSG00000040043.17	1057.40984958626	-0.374698359272863	0.116716395341301	-3.21033183193477	0.00132581821206918	0.0051111807043936
ENSMUSG00000055024.12	1019.18086486768	0.403749079614068	0.125763326105005	3.21038805284906	0.00132555889610015	0.0051111807043936
ENSMUSG00000028961.15	1730.05378908677	0.401766200806986	0.125170247234749	3.20975798708378	0.00132846771932054	0.00512025878952846
ENSMUSG00000039201.10	117.727812610613	0.726767352906057	0.226440790445332	3.20952488938391	0.00132954535264015	0.00512327578224056
ENSMUSG00000020838.12	14.1353833252818	2.17590956079147	0.678083420945977	3.20891131323622	0.00133238583180765	0.00513308288861594
ENSMUSG00000040345.10	4.33894840710829	4.70726841773558	1.46750984995043	3.20765711923131	0.0013382094040946	0.00515437561430808
ENSMUSG00000097145.5	83.9889178550831	-0.843785598748719	0.263078915880977	-3.20734786337066	0.00133964896988088	0.00515877678450361
ENSMUSG00000029920.9	519.281502950807	0.422470941645986	0.131764774081404	3.20625102263664	0.00134476621916462	0.00517733504497791
ENSMUSG00000007458.14	1127.84085163564	0.387462991429592	0.120878532443894	3.20539126010181	0.0013487899943657	0.00519167615243777
ENSMUSG00000031984.8	351.164463279838	0.482571279405927	0.150581811272509	3.20471161375935	0.00135197866482948	0.00520279718746672
ENSMUSG00000071172.13	1421.88740118678	0.36466823383685	0.113802409721809	3.2043981733628	0.00135345156280455	0.00520731198045373
ENSMUSG00000035469.17	673.81462356756	-0.387456364432778	0.120927569650129	-3.20403664403226	0.00135515227528716	0.00521270108105258
ENSMUSG00000042305.12	558.21715848139	0.450733983841884	0.140680489086569	3.20395519498459	0.00135553570128832	0.00521302187027103
ENSMUSG00000030216.12	759.90395096965	0.411003092408151	0.128303239163957	3.20337269024779	0.00135828079377442	0.00522242283510301
ENSMUSG00000032724.5	272.635203373816	0.5620401770946	0.175457899645302	3.2032765593957	0.00135873430948405	0.00522301075824898
ENSMUSG00000007670.10	949.214045099431	0.359393095752821	0.112247463380203	3.20179258336992	0.00136575299480791	0.00524882952550043
ENSMUSG00000052374.16	4.38286034313096	4.72234185211493	1.47500675089597	3.20157304313787	0.00136679417800174	0.00525166935930566
ENSMUSG00000026254.17	1104.66300276479	0.356058321485741	0.111247336739877	3.20060085859216	0.0013714136288143	0.00526825376976532
ENSMUSG00000027030.15	335.552835471872	-0.482673507729162	0.150840739630331	-3.19988823252963	0.00137480889815902	0.00528012922314611
ENSMUSG00000031292.14	125.89760555878	-0.760179820453388	0.237647652787295	-3.19876847735493	0.00138015957740585	0.00529950776959703
ENSMUSG00000007480.5	7.63877153829774	2.99621314074427	0.936737573487758	3.19856192977128	0.00138114864751265	0.0053009626133272
ENSMUSG00000030045.10	253.294600438252	0.548190919569372	0.171386549097316	3.1985644291029	0.00138113667535132	0.0053009626133272
ENSMUSG00000030942.8	533.029899211361	0.474005423453912	0.148197354807935	3.19847425123226	0.00138156870102018	0.00530140375004985
ENSMUSG00000020105.9	541.026634128458	-0.464701928791699	0.145342534753117	-3.19728790736349	0.00138726387398179	0.00532176569538147
ENSMUSG00000049643.15	210.525348767708	0.582959060665188	0.182331889259141	3.19724137688636	0.00138748768921312	0.00532176569538147
ENSMUSG00000052331.14	240.62590290215	-0.540527340269123	0.169078301958735	-3.1969054219686	0.00138910464705377	0.00532679171100403
ENSMUSG00000039765.15	254.995508347914	-0.522295685656478	0.163398495220106	-3.19645346153842	0.00139128268322366	0.0053339665977518
ENSMUSG00000039367.11	1474.25385421516	0.355921003683596	0.111402959159928	3.19489721249364	0.00139880649499191	0.00536162868971638
ENSMUSG00000029415.4	406.189020571356	0.451939741212202	0.141461829654906	3.19478224136294	0.00139936381776136	0.00536258189978024
ENSMUSG00000024081.9	614.22643152093	0.456353688225678	0.142855381155518	3.19451521205822	0.0014006590329356	0.00536636178550298
ENSMUSG00000079225.3	59.3291740946995	1.01713720576087	0.318429554401847	3.19422990642785	0.00140204411812715	0.00537048424877848
ENSMUSG00000021171.8	1787.44886253198	-0.380165252286082	0.119035841049579	-3.19370408890328	0.00140460013567881	0.00537908912440366
ENSMUSG00000020361.13	4097.48460775929	0.345305606926801	0.10813183640429	3.19337596039478	0.00140619735640065	0.00538401918630704
ENSMUSG00000021583.7	226.24555687472	-0.601487222607009	0.188399398248434	-3.19261753593212	0.00140989552586137	0.00539698937251406
ENSMUSG00000047414.6	3309.19385648939	-0.324825460198695	0.101763756028535	-3.19195628065863	0.00141312720196618	0.00540816853175381
ENSMUSG00000020821.17	3137.02340752768	-0.303487351261737	0.0951127448586691	-3.19081687435999	0.00141871171711536	0.00542834531708422
ENSMUSG00000027498.14	346.409379463033	0.549939279110046	0.172410087884784	3.18971636669863	0.00142412489006507	0.00544785776417449
ENSMUSG00000078234.6	16.6942900839631	-1.84753785448215	0.579229475454247	-3.1896475106576	0.00142446421102926	0.00544795634308462
ENSMUSG00000024878.9	117.905645847772	0.788656665222838	0.247298646424822	3.18908605697762	0.00142723382459744	0.00545734764577034
ENSMUSG00000030678.7	1165.7074507394	0.437222159906649	0.137147231514812	3.18797656414544	0.00143272148188158	0.00547712557705004
ENSMUSG00000026819.15	253.296410157739	0.526411912754445	0.16513806190677	3.18770794979801	0.0014340529953554	0.0054810098535636
ENSMUSG00000038045.14	9.42816038808519	2.6684857979181	0.837212371908555	3.18734635016784	0.00143584723554041	0.00548666059325151
ENSMUSG00000005364.11	4.52537114146703	4.75131625389181	1.4909175476448	3.18684038657769	0.00143836127645859	0.00549463922960525
ENSMUSG00000070738.10	504.11112707425	0.422350635055317	0.132531311574707	3.18679887822012	0.00143856770391219	0.00549463922960525
ENSMUSG00000033373.16	298.882177356069	0.548414496675508	0.172119110656609	3.18624988581098	0.00144130049799245	0.00550386728628986
ENSMUSG00000097391.8	150.900601816905	-0.716101855372673	0.224767861931095	-3.18596194856452	0.00144273571459931	0.00550813734149923
ENSMUSG00000026620.11	162.137966586597	-0.634903063748177	0.199322967907068	-3.18529806381467	0.00144604985443015	0.00551957737713616
ENSMUSG00000005501.14	490.919452250548	-0.425595847721182	0.133643660156443	-3.1845569570826	0.00144975777744658	0.00553130025980113
ENSMUSG00000090553.8	422.38459791915	0.453750717461049	0.142483839271323	3.18457671958854	0.00144965878758312	0.00553130025980113
ENSMUSG00000026000.16	324.838053378249	-0.496033995104608	0.155778011587246	-3.18423627346658	0.00145136494412568	0.00553621644438721
ENSMUSG00000036022.15	120.655776860346	0.728204201757707	0.228700811274995	3.18409103010176	0.00145209339891762	0.00553777936922598
ENSMUSG00000025037.6	1110.93165615753	-0.449946519335347	0.141326237269865	-3.18374371261415	0.0014538367045349	0.00554321104702521
ENSMUSG00000056133.5	5.87469163364055	3.77764566466598	1.1866295810231	3.18350875882339	0.00145501711180577	0.00554649458482346
ENSMUSG00000029843.4	7.35161013631238	3.29055240991687	1.03367947125507	3.18333922789583	0.00145586938331614	0.00554852610991839
ENSMUSG00000061778.10	436.967501589565	-0.460995058010799	0.144841965074722	-3.18274512343836	0.00145885971763609	0.00555870341972085
ENSMUSG00000072791.11	4.37291781379431	4.70970638188663	1.48006321335716	3.18209812890614	0.00146212270435265	0.00556991492833311
ENSMUSG00000006373.10	1543.16443884039	-0.348534137633914	0.109570512327293	-3.180911818618	0.00146812309997623	0.0055915473174237
ENSMUSG00000032652.13	111.39048485504	-0.708197592292624	0.222681344517456	-3.18031846730254	0.00147113279604061	0.00560178223344413
ENSMUSG00000014791.10	42.9745604786937	1.17334577208651	0.368951682355785	3.18021526448831	0.00147165685876677	0.00560254993888533
ENSMUSG00000024241.7	706.778919741667	0.415706016825108	0.130734630615675	3.17976969734341	0.00147392141901007	0.00560994187410732
ENSMUSG00000028293.14	414.253534237369	-0.532198611383239	0.167390793782604	-3.17937802526	0.001475914713323	0.00561629832325605
ENSMUSG00000028252.20	328.265139244114	0.566809212241217	0.178326475456836	3.17849164454782	0.0014804348496724	0.00563226527546704
ENSMUSG00000073414.8	5.15693502732262	4.1460836949279	1.30461865587074	3.17800429747856	0.00148292552824373	0.00564050592233687
ENSMUSG00000115379.1	12.6779559464467	2.45836981589551	0.773635030123424	3.17768679050548	0.00148455028369898	0.0056454500282928
ENSMUSG00000043572.7	60.0686261227988	0.973084608430163	0.306284402083418	3.17706223957542	0.00148775104046217	0.00565638387921885
ENSMUSG00000022721.19	416.236557925604	0.43763544737898	0.137759397815598	3.17681010746569	0.00148904499122016	0.0056600649141217
ENSMUSG00000047686.9	341.884618356615	-0.581266072844431	0.182979788463149	-3.17666818683362	0.00148977378885573	0.00566159658385132
ENSMUSG00000022468.12	7.12822285025825	3.35188348450039	1.05522384410824	3.17646677831946	0.00149080863569183	0.00566429041004714
ENSMUSG00000032060.10	1885.09362891033	0.335735778907143	0.105717785868499	3.17577384116578	0.00149437404202542	0.00567659575430513
ENSMUSG00000022210.7	191.187470090666	-0.616837800118288	0.194276503591355	-3.17505096455595	0.0014981018687805	0.00568951256176202
ENSMUSG00000026281.15	321.636566047605	0.500115183249138	0.157540054517434	3.1745271688591	0.00150080839955797	0.00569854587900345
ENSMUSG00000050064.14	98.3264064379809	-0.837925564411905	0.263975527364884	-3.17425472268749	0.00150221794996933	0.00570265171088423
ENSMUSG00000000058.6	726.216229661269	-0.485624803283942	0.153001748354236	-3.17398205254233	0.00150362988017911	0.00570551849052456
ENSMUSG00000034362.7	5.17005178054616	4.13855520652715	1.30388057579378	3.17402934237875	0.00150338491814368	0.00570551849052456
ENSMUSG00000031562.15	216.677126996362	0.581952904668249	0.183493462347659	3.17151846841084	0.00151644225344011	0.00575287863614016
ENSMUSG00000039199.6	244.131828006079	-0.585585315857776	0.184647184515492	-3.17137419340746	0.0015171956933322	0.00575322461188278
ENSMUSG00000042408.13	236.968401270071	-0.570335301840852	0.17983605113319	-3.171418067996	0.00151696653285732	0.00575322461188278
ENSMUSG00000028175.15	62.7177630318196	0.985498126527534	0.310861773718373	3.17021329042648	0.00152327077900741	0.00577500104413129
ENSMUSG00000020085.15	139.257063088297	-0.645711629084386	0.203753989942409	-3.16907477133034	0.00152925048351412	0.00579640644656583
ENSMUSG00000031972.5	126.765394230905	-0.775222872406216	0.244633252976045	-3.16891862809071	0.00153007225937527	0.00579825638094774
ENSMUSG00000021238.11	215.59144726007	-0.557152679869913	0.175839231833217	-3.16853454181586	0.00153209542174996	0.00580465720734967
ENSMUSG00000020430.12	815.279081039007	0.373478050957361	0.117878014373041	3.16834358759588	0.00153310218383133	0.00580720524178533
ENSMUSG00000033209.17	799.777241702798	-0.431674393318653	0.136285593461261	-3.1674249812865	0.00153795384514685	0.00582431300336237
ENSMUSG00000060224.4	31.8304048403219	-1.30395041317373	0.411698880561359	-3.16724303791105	0.00153891646356401	0.00582668850608513
ENSMUSG00000030471.17	263.654859287737	0.528771915260099	0.166958102432394	3.16709346570475	0.00153970822951254	0.00582841622827461
ENSMUSG00000027796.2	42.0234825511108	-1.14243947101224	0.360778964522499	-3.16659113572292	0.0015423700782662	0.00583722067302881
ENSMUSG00000000567.5	113.321202778962	-0.804345996715902	0.254035227204847	-3.16627739217954	0.00154403475611712	0.00584097624374808
ENSMUSG00000020564.17	123.950338066125	-0.717805653010889	0.226699842807764	-3.16632620526151	0.0015437756523214	0.00584097624374808
ENSMUSG00000090958.2	2215.05916456052	-0.414563716718379	0.130977702374634	-3.16514726707153	0.00155004476045977	0.00586243528798182
ENSMUSG00000022204.9	298.70842812563	0.507106713071603	0.160362141400012	3.16225954981894	0.00156549962391051	0.00591959868671277
ENSMUSG00000035958.3	244.993934838074	0.606000559657665	0.191727698272734	3.16073559072108	0.00157371282683027	0.00594806620974024
ENSMUSG00000036411.10	32.7585316665494	1.40877114653546	0.445702131306944	3.16079068862535	0.00157341519305302	0.00594806620974024
ENSMUSG00000061136.16	1472.28096144474	0.428834826133683	0.13570769579839	3.15998900144004	0.001577750946455	0.00596203190401385
ENSMUSG00000036246.14	232.30562001495	0.533552086218865	0.168868613500952	3.15956929566344	0.00158002521961985	0.00596932772143835
ENSMUSG00000004677.17	1777.22421828502	-0.324095996555335	0.102602372027556	-3.1587573479129	0.00158443351658264	0.0059846809457877
ENSMUSG00000004633.17	8.06674822705235	2.85819503550545	0.904915240173894	3.15852237714132	0.00158571135115836	0.00598704329651105
ENSMUSG00000039356.15	228.816304709364	0.593875895666973	0.188023732257527	3.15851562213205	0.00158574810075073	0.00598704329651105
ENSMUSG00000054342.8	137.259411876987	0.708154884750175	0.22421769690742	3.15833627103294	0.00158672411973821	0.00598942680435614
ENSMUSG00000025920.19	231.341913292807	-0.553724768458075	0.175351424302032	-3.15780023265917	0.00158964450914094	0.00599914712126929
ENSMUSG00000026918.16	696.654409179381	0.38268591387639	0.121221111990937	3.15692462798889	0.00159442553374142	0.00601588352850319
ENSMUSG00000036241.3	1539.33990943478	-0.318041748303823	0.10077027695407	-3.15610672032572	0.00159890347206841	0.00603146935023633
ENSMUSG00000019992.8	47.1774289838036	1.09110690246276	0.345912614748127	3.15428479894335	0.00160891990134913	0.00606567701260614
ENSMUSG00000024413.14	646.246652240052	-0.387417689373878	0.122820147154177	-3.1543496596495	0.00160856232556457	0.00606567701260614
ENSMUSG00000059689.15	227.3817791076	-0.537748241335338	0.170482800422286	-3.15426682341759	0.00160901901301305	0.00606567701260614
ENSMUSG00000059991.7	29.258559023268	-1.36353445018186	0.432527980020543	-3.15247686431084	0.00161891650016287	0.00610166468336875
ENSMUSG00000004771.12	1206.44704457008	0.368804893537468	0.11700830909361	3.15195473205593	0.00162181414258189	0.00611123802303784
ENSMUSG00000067860.11	6.89935956675943	3.17786033723767	1.00823881727009	3.15189247111321	0.00162215998631658	0.00611123802303784
ENSMUSG00000019818.15	3972.87415707809	-0.300838775427705	0.0954528136497729	-3.15170149443175	0.00162322123676863	0.00611266089715025
ENSMUSG00000031458.8	101.447314734346	-0.725975052627232	0.230344112476522	-3.15169788722613	0.00162324128802597	0.00611266089715025
ENSMUSG00000029022.18	195.39142159586	0.593086134016668	0.188194950572087	3.15144552079515	0.00162464467515266	0.00611661998500053
ENSMUSG00000039720.7	10.1692035112065	2.59367183198489	0.823040020465583	3.15133136602238	0.00162527984634326	0.0061176857301157
ENSMUSG00000024867.14	11.4314715399792	2.65027134464977	0.841112643450041	3.1509113140649	0.00162761903531277	0.0061251636860644
ENSMUSG00000016319.3	1509.2098440478	0.344969765968004	0.109503195407842	3.15031688968686	0.00163093456592459	0.0061362277233084
ENSMUSG00000023919.8	95.4300400455431	0.834035503773777	0.264751521476509	3.1502576420426	0.00163126537288987	0.0061362277233084
ENSMUSG00000090582.1	46.7706768477533	1.15950599069991	0.368132924524786	3.14969380203275	0.00163441664363174	0.00614675090543323
ENSMUSG00000000088.7	363.388194520244	0.543472881944227	0.172561645061398	3.14944193856553	0.00163582610402324	0.00614938956239805
ENSMUSG00000025255.18	994.183491153694	-0.422932326141164	0.134285431949188	-3.14950266758048	0.00163548615433752	0.00614938956239805
ENSMUSG00000024944.6	311.76770317855	-0.599788309946267	0.190508779320997	-3.14834997150265	0.00164194983909458	0.00617107472512835
ENSMUSG00000020211.15	340.205622395043	0.550989201634992	0.1750308575838	3.14795464777514	0.00164417200469393	0.0061780900911672
ENSMUSG00000024096.17	754.016422503079	0.398555049135155	0.126638296007331	3.14719213461372	0.00164846600815671	0.00619288581442657
